date,open,high,low,close,volume,rsi,signal,position,param_id
2023-12-04,235.75,239.3733,233.2902,235.58,104088317.0,57.28186831008757,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-05,233.87,246.66,233.7,238.72,137964815.0,67.20958083832338,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-06,242.92,246.57,239.1709,239.37,126436179.0,65.55108203321592,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-07,241.55,244.08,236.98,242.64,107142262.0,62.84434794409011,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-08,240.27,245.27,239.2701,243.84,103123229.0,55.254126491256756,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-11,242.74,243.441,237.45,239.74,97911388.0,47.410624791179416,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-12,238.55,238.99,233.87,237.01,95326563.0,53.20584926884138,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-13,234.19,240.3,228.2,239.29,146266957.0,54.54379894372609,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-14,241.22,253.88,240.79,251.05,160645939.0,61.81734740706748,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-15,251.21,254.13,248.3,253.5,135857762.0,59.88428158148507,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-18,253.78,258.74,251.36,252.08,116388940.0,65.77228596646074,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-19,253.48,258.3399,253.01,257.22,106690869.0,67.9768786127168,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-20,256.41,259.84,247.0,247.14,125096987.0,57.899999999999984,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-21,251.9,254.7999,248.55,254.5,109594227.0,55.83033573141486,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-22,256.76,258.22,251.37,252.54,93368169.0,56.35400907715583,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-26,254.49,257.97,252.91,256.61,86892382.0,62.50189078808045,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-27,258.35,263.34,257.52,261.44,106481409.0,66.22183957526184,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-28,263.66,265.13,252.71,253.18,113619943.0,61.78045515394911,0,1.0,RSI_65d9bb3b_20250628_151311
2023-12-29,255.1,255.19,247.43,248.48,100891578.0,56.3991607658012,0,1.0,RSI_65d9bb3b_20250628_151311
2024-01-02,250.08,251.25,244.41,248.42,104654163.0,55.9799127791727,0,1.0,RSI_65d9bb3b_20250628_151311
2024-01-03,244.98,245.68,236.32,238.45,121082599.0,47.45659827607139,0,1.0,RSI_65d9bb3b_20250628_151311
2024-01-04,239.25,242.7,237.73,237.93,102618283.0,46.382666177010655,0,1.0,RSI_65d9bb3b_20250628_151311
2024-01-05,236.86,240.1196,234.9001,237.49,92488939.0,48.55824682814303,0,1.0,RSI_65d9bb3b_20250628_151311
2024-01-08,236.14,241.25,235.3,240.45,85163330.0,52.1978021978022,0,1.0,RSI_65d9bb3b_20250628_151311
2024-01-09,238.11,238.9646,232.04,234.96,96701528.0,47.34258009083099,0,1.0,RSI_65d9bb3b_20250628_151311
2024-01-10,235.1,235.5,231.29,233.94,91612402.0,37.90470804467693,0,1.0,RSI_65d9bb3b_20250628_151311
2024-01-11,230.57,230.93,225.37,227.22,105871212.0,32.480000000000004,1,1.0,RSI_65d9bb3b_20250628_151311
2024-01-12,220.08,225.34,217.1501,218.89,122915812.0,29.73995849102674,1,1.0,RSI_65d9bb3b_20250628_151311
2024-01-16,215.1,223.49,212.18,219.91,114835186.0,26.01876847923897,1,1.0,RSI_65d9bb3b_20250628_151311
2024-01-17,214.86,215.67,212.01,215.55,103130830.0,28.083807409463034,1,1.0,RSI_65d9bb3b_20250628_151311
2024-01-18,216.88,217.45,208.74,211.88,108560656.0,18.835916934776236,1,1.0,RSI_65d9bb3b_20250628_151311
2024-01-19,209.99,213.19,207.56,212.19,102120143.0,19.766222089015443,1,1.0,RSI_65d9bb3b_20250628_151311
2024-01-22,212.26,217.8,206.27,208.8,117952527.0,13.807721423164239,1,1.0,RSI_65d9bb3b_20250628_151311
2024-01-23,211.3,215.65,207.7516,209.14,106537446.0,7.52111760883686,1,1.0,RSI_65d9bb3b_20250628_151311
2024-01-24,211.88,212.73,206.77,207.83,123285962.0,8.478300677531536,1,1.0,RSI_65d9bb3b_20250628_151311
2024-01-25,189.7,193.0,180.06,182.63,197923887.0,6.164292371188878,1,1.0,RSI_65d9bb3b_20250628_151311
2024-01-26,185.5,186.78,182.1,183.25,107307531.0,6.938020351526333,1,1.0,RSI_65d9bb3b_20250628_151311
2024-01-29,185.63,191.48,183.67,190.93,124961148.0,17.62060506950121,1,1.0,RSI_65d9bb3b_20250628_151311
2024-01-30,195.33,196.3593,190.61,191.59,109965827.0,18.48476605005439,1,1.0,RSI_65d9bb3b_20250628_151311
2024-01-31,186.995,193.97,185.8459,187.29,103221430.0,17.562677694494667,1,1.0,RSI_65d9bb3b_20250628_151311
2024-02-01,188.5,189.88,184.28,188.86,91843275.0,16.054744045269132,1,1.0,RSI_65d9bb3b_20250628_151311
2024-02-02,185.04,188.69,182.0,187.91,110612672.0,17.07487753673898,1,1.0,RSI_65d9bb3b_20250628_151311
2024-02-05,184.26,184.68,175.01,181.06,133945447.0,15.786749482401675,1,1.0,RSI_65d9bb3b_20250628_151311
2024-02-06,177.21,186.49,177.11,185.1,122575954.0,21.769436997319033,1,1.0,RSI_65d9bb3b_20250628_151311
2024-02-07,188.18,189.79,182.68,187.58,111535217.0,27.229090909090928,1,1.0,RSI_65d9bb3b_20250628_151311
2024-02-08,189.0,191.6171,185.58,189.56,83034043.0,28.23124372399944,1,1.0,RSI_65d9bb3b_20250628_151311
2024-02-09,190.18,194.12,189.48,193.57,84476347.0,34.1551326412918,0,1.0,RSI_65d9bb3b_20250628_151311
2024-02-12,192.11,194.73,187.28,188.13,95431097.0,33.30521580205257,1,1.0,RSI_65d9bb3b_20250628_151311
2024-02-13,183.99,187.26,182.1087,184.02,86759478.0,31.202455625250238,1,1.0,RSI_65d9bb3b_20250628_151311
2024-02-14,185.3,188.89,183.35,188.71,81202987.0,36.82277318640954,0,1.0,RSI_65d9bb3b_20250628_151311
2024-02-15,189.16,200.88,188.8595,200.45,120815962.0,45.04165240214539,0,1.0,RSI_65d9bb3b_20250628_151311
2024-02-16,202.06,203.17,197.4,199.95,111346705.0,45.46187514397603,0,1.0,RSI_65d9bb3b_20250628_151311
2024-02-20,196.13,198.6,189.13,193.76,104537762.0,58.2067541660522,0,1.0,RSI_65d9bb3b_20250628_151311
2024-02-21,193.36,199.44,191.95,194.77,103844008.0,58.44574780058652,0,1.0,RSI_65d9bb3b_20250628_151311
2024-02-22,194.0,198.32,191.36,197.41,92739461.0,55.129829005699804,0,1.0,RSI_65d9bb3b_20250628_151311
2024-02-23,195.31,197.57,191.5,191.97,78841917.0,50.27965852222548,0,1.0,RSI_65d9bb3b_20250628_151311
2024-02-26,192.29,201.78,192.0,199.4,111628616.0,58.519769241592805,0,1.0,RSI_65d9bb3b_20250628_151311
2024-02-27,204.04,205.6,198.26,199.73,108606912.0,57.783187741658296,0,1.0,RSI_65d9bb3b_20250628_151311
2024-02-28,200.42,205.3,198.44,202.04,99806173.0,59.924146649810375,0,1.0,RSI_65d9bb3b_20250628_151311
2024-02-29,204.18,205.28,198.4463,201.88,85905374.0,66.13953488372093,0,1.0,RSI_65d9bb3b_20250628_151311
2024-03-01,200.52,204.52,198.5,202.64,82243119.0,64.32538386148317,0,1.0,RSI_65d9bb3b_20250628_151311
2024-03-04,198.73,199.75,186.72,188.14,134301269.0,50.382304751501906,0,1.0,RSI_65d9bb3b_20250628_151311
2024-03-05,183.05,184.59,177.57,180.74,119597758.0,44.39359267734554,0,1.0,RSI_65d9bb3b_20250628_151311
2024-03-06,179.99,181.576,173.7,176.54,107869464.0,39.2010145846544,0,1.0,RSI_65d9bb3b_20250628_151311
2024-03-07,174.35,180.04,173.7,178.65,102129004.0,43.72351694915254,0,1.0,RSI_65d9bb3b_20250628_151311
2024-03-08,181.5,182.73,174.7,175.34,85544644.0,44.1916488222698,0,1.0,RSI_65d9bb3b_20250628_151311
2024-03-11,175.445,182.87,174.8,177.77,85241528.0,42.45100745238752,0,1.0,RSI_65d9bb3b_20250628_151311
2024-03-12,177.77,179.43,172.4101,177.54,87303524.0,31.205906480721907,1,1.0,RSI_65d9bb3b_20250628_151311
2024-03-13,173.05,176.05,169.15,169.48,106518518.0,27.762370456867615,1,1.0,RSI_65d9bb3b_20250628_151311
2024-03-14,167.77,171.17,160.51,162.5,126242246.0,27.445887445887465,1,1.0,RSI_65d9bb3b_20250628_151311
2024-03-15,163.16,165.1845,160.76,163.57,96978832.0,27.508650519031136,1,1.0,RSI_65d9bb3b_20250628_151311
2024-03-18,170.02,174.72,165.9,173.8,108207608.0,34.65886939571152,0,1.0,RSI_65d9bb3b_20250628_151311
2024-03-19,172.36,172.82,167.42,171.32,77268528.0,36.04541154210028,0,1.0,RSI_65d9bb3b_20250628_151311
2024-03-20,173.0,176.25,170.82,175.66,83846726.0,33.258110014104375,1,1.0,RSI_65d9bb3b_20250628_151311
2024-03-21,176.39,178.18,171.8,172.82,73067414.0,31.67143440948101,1,1.0,RSI_65d9bb3b_20250628_151311
2024-03-22,166.69,171.2,166.3,170.83,75540637.0,28.64961006977701,1,1.0,RSI_65d9bb3b_20250628_151311
2024-03-25,168.76,175.24,168.73,172.63,74228615.0,30.429546366920917,1,1.0,RSI_65d9bb3b_20250628_151311
2024-03-26,178.58,184.25,177.38,177.67,113131227.0,34.19820275914442,0,1.0,RSI_65d9bb3b_20250628_151311
2024-03-27,181.41,181.91,176.0,179.83,81804043.0,43.76781160941955,0,1.0,RSI_65d9bb3b_20250628_151311
2024-03-28,177.45,179.57,175.3,175.79,77633508.0,46.0906649818354,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-01,176.17,176.75,170.21,175.22,81562127.0,48.89410187667561,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-02,164.75,167.69,163.43,166.63,116639094.0,40.91596130592503,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-03,164.02,168.82,163.28,168.38,82890791.0,44.61300309597523,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-04,170.07,177.19,168.01,171.11,123127860.0,44.86902927580895,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-05,169.08,170.86,160.51,164.9,142987603.0,41.08352144469528,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-08,169.34,174.5,167.79,172.98,104362520.0,52.46826516220028,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-09,172.91,179.22,171.92,176.88,103224375.0,60.60159245060453,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-10,173.04,174.93,170.01,171.76,84490407.0,55.69778767218588,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-11,172.55,175.88,168.51,174.6,94500987.0,50.62034739454093,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-12,172.34,173.8099,170.3644,171.05,64694669.0,49.79405034324944,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-15,170.24,170.69,161.38,161.48,100237910.0,39.98304605820854,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-16,156.742,158.19,153.75,157.11,96941856.0,39.137048817590944,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-17,157.64,158.33,153.78,155.45,82400718.0,39.31647679911085,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-18,151.25,152.2,148.7,149.93,96098830.0,35.00660501981508,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-19,148.97,150.94,146.22,147.05,87048100.0,29.181397878705496,1,1.0,RSI_65d9bb3b_20250628_151311
2024-04-22,140.56,144.44,138.8025,142.05,107028504.0,25.268394867766432,1,1.0,RSI_65d9bb3b_20250628_151311
2024-04-23,143.33,147.26,141.11,144.68,124485654.0,29.251700680272123,1,1.0,RSI_65d9bb3b_20250628_151311
2024-04-24,162.84,167.97,157.51,162.13,181105220.0,42.874251497005986,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-25,158.96,170.88,158.36,170.18,126405121.0,51.94392728069216,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-26,168.85,172.12,166.37,168.29,109794440.0,49.9507927829415,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-29,188.42,198.87,184.54,194.05,243680048.0,60.019217330538076,0,1.0,RSI_65d9bb3b_20250628_151311
2024-04-30,186.98,190.95,182.8401,183.28,127004487.0,57.7200940860215,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-01,182.0,185.86,179.01,179.99,92829719.0,53.06783369803065,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-02,182.86,184.6,176.02,180.01,89148041.0,51.417957778381805,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-03,182.1,184.78,178.42,181.19,75491539.0,54.43014187729024,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-06,183.8,187.56,182.2,184.76,84390253.0,54.740574841358715,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-07,182.4,183.26,177.4,177.81,75007154.0,53.05716353111432,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-08,171.59,176.06,170.15,174.72,79966888.0,56.36049192928517,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-09,175.01,175.62,171.37,171.97,65950292.0,57.2516103845403,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-10,173.05,173.0599,167.75,168.47,72592678.0,56.24161073825504,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-13,170.0,175.4,169.0,171.89,66970453.0,60.74363992172211,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-14,174.4959,179.49,174.07,177.55,86396172.0,64.52657649076014,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-15,179.9,180.0,173.11,173.99,79662993.0,65.42399072822097,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-16,174.1,175.79,171.43,174.84,59387220.0,64.81918238993711,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-17,173.55,179.63,172.75,177.46,77409845.0,58.8174393189923,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-20,177.56,177.754,173.52,174.95,61727375.0,52.930335422042006,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-21,175.51,186.875,174.71,186.6,115247812.0,60.04388370817334,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-22,182.85,183.8,178.12,180.11,88313477.0,40.30328324986088,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-23,181.8,181.9,173.26,173.74,71975496.0,42.93123888559574,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-24,174.835,180.08,173.73,179.24,65584478.0,49.46190271201033,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-28,176.4,178.25,173.16,176.75,59714120.0,47.741130820399114,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-29,174.19,178.15,173.93,176.19,54702649.0,46.50545149566676,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-30,178.575,182.67,175.38,178.79,77784755.0,45.77015729063341,0,1.0,RSI_65d9bb3b_20250628_151311
2024-05-31,178.5,180.32,173.82,178.08,67224602.0,50.20985543292399,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-03,178.13,182.6389,174.49,176.29,68559920.0,51.245438679993654,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-04,174.775,177.755,174.0,174.77,60056340.0,52.2653721682848,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-05,175.35,176.15,172.13,175.0,57935756.0,55.578335896121644,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-06,174.6,179.73,172.73,177.94,69887024.0,55.21102497846685,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-07,176.13,179.35,175.58,177.48,56244932.0,49.933774834437074,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-10,176.06,178.57,173.17,173.79,50869682.0,49.8112495281238,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-11,173.92,174.75,167.41,170.66,64688798.0,46.21787911690192,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-12,171.12,180.55,169.8,177.29,90372346.0,49.85658849333557,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-13,188.39,191.08,181.23,182.47,118984122.0,56.07039070067808,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-14,185.8,186.0,176.92,178.01,82038194.0,42.155251141552505,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-17,177.92,188.81,177.0,187.44,109786083.0,56.35292078349799,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-18,186.56,187.2,182.37,184.86,68974465.0,60.31539888682747,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-20,184.68,185.21,179.66,181.57,55893139.0,52.25382085509768,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-21,182.3,183.95,180.69,183.01,62922982.0,56.18088467614533,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-24,184.97,188.8,182.55,182.58,61992070.0,56.32548010294993,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-25,184.4,187.97,182.01,187.35,63677065.0,58.12452543659834,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-26,186.54,197.755,186.36,196.37,95537066.0,64.99426135432037,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-27,195.17,198.72,194.05,197.42,72650121.0,67.53526970954358,0,1.0,RSI_65d9bb3b_20250628_151311
2024-06-28,199.55,203.2,195.26,197.88,95388068.0,69.52187869572563,0,1.0,RSI_65d9bb3b_20250628_151311
2023-06-28,249.7,259.88,248.89,256.24,159743027.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-06-29,258.03,260.74,253.61,257.5,131283360.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-06-30,260.6,264.45,259.89,261.77,112611784.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-03,276.49,284.25,275.11,279.82,119685880.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-05,278.82,283.85,277.6,282.48,131530722.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-06,278.09,279.97,272.88,276.54,120707419.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-07,278.43,280.78,273.77,274.43,113877074.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-10,276.47,277.52,265.1,269.61,119424888.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-11,268.65,270.9,266.37,269.79,91962158.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-12,276.325,276.52,271.46,271.99,95672096.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-13,274.59,279.45,270.6,277.9,112643377.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-14,277.01,285.3,276.31,281.38,120062369.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-17,286.625,292.23,283.57,290.38,131036703.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-18,290.15,295.26,286.01,293.34,112430213.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-19,296.04,299.29,289.5201,291.26,142337536.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-20,279.56,280.93,261.2,262.9,175157173.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-21,268.0,268.0,255.8,260.02,160727973.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-24,255.85,269.85,254.12,269.06,136996826.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-25,272.38,272.9,265.0,265.28,112736277.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-26,263.25,268.04,261.75,264.35,95643449.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-27,268.31,269.13,255.3,255.71,103688763.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-28,259.86,267.25,258.2312,266.44,111346026.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-07-31,267.48,269.08,263.78,267.43,84582172.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-08-01,266.26,266.47,260.25,261.07,83645720.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-08-02,255.57,259.52,250.49,254.11,101741165.0,,0,0.0,RSI_ba0a4050_20250628_151311
2023-08-03,252.04,260.49,252.0,259.32,97795545.0,51.03494623655913,0,0.0,RSI_ba0a4050_20250628_151311
2023-08-04,260.97,264.77,253.11,253.86,99539907.0,49.228575132892516,0,0.0,RSI_ba0a4050_20250628_151311
2023-08-07,251.45,253.6511,242.76,251.45,111084193.0,48.053535808506524,0,0.0,RSI_ba0a4050_20250628_151311
2023-08-08,247.45,250.92,245.01,249.7,96630383.0,46.05271764013343,0,0.0,RSI_ba0a4050_20250628_151311
2023-08-09,250.87,251.1,241.9,242.19,101526974.0,36.78257815244117,0,0.0,RSI_ba0a4050_20250628_151311
2023-08-10,245.4,251.8,243.0,245.34,109498608.0,36.99943993279192,0,0.0,RSI_ba0a4050_20250628_151311
2023-08-11,241.77,243.79,238.02,242.65,99038642.0,37.86087828641019,0,0.0,RSI_ba0a4050_20250628_151311
2023-08-14,235.7,240.66,233.75,239.76,98565731.0,37.650495120039885,0,0.0,RSI_ba0a4050_20250628_151311
2023-08-15,238.73,240.5,232.61,232.96,88185999.0,37.12680014049876,0,0.0,RSI_ba0a4050_20250628_151311
2023-08-16,228.02,233.97,225.38,225.6,112426570.0,35.22370092957934,0,0.0,RSI_ba0a4050_20250628_151311
2023-08-17,226.06,226.74,218.83,219.22,120704917.0,32.834558584347135,0,0.0,RSI_ba0a4050_20250628_151311
2023-08-18,214.12,217.58,212.36,215.49,136244960.0,29.40671814162212,1,1.0,RSI_ba0a4050_20250628_151311
2023-08-21,221.5512,232.1343,220.58,231.28,135675321.0,34.710693359374986,0,1.0,RSI_ba0a4050_20250628_151311
2023-08-22,240.25,240.82,229.55,233.19,130586984.0,31.75757575757575,0,1.0,RSI_ba0a4050_20250628_151311
2023-08-23,229.34,238.98,229.29,236.86,101077635.0,32.06528642194844,0,1.0,RSI_ba0a4050_20250628_151311
2023-08-24,238.66,238.92,228.1801,230.04,99777432.0,31.128236744759562,0,1.0,RSI_ba0a4050_20250628_151311
2023-08-25,231.31,239.0,230.35,238.59,106612231.0,41.46358592597796,0,1.0,RSI_ba0a4050_20250628_151311
2023-08-28,242.58,244.38,235.35,238.82,107673727.0,42.4144840417919,0,1.0,RSI_ba0a4050_20250628_151311
2023-08-29,238.58,257.48,237.77,257.18,134012603.0,46.015027505702406,0,1.0,RSI_ba0a4050_20250628_151311
2023-08-30,254.2,260.51,250.59,256.9,121978637.0,47.12146194009343,0,1.0,RSI_ba0a4050_20250628_151311
2023-08-31,255.98,261.18,255.05,258.08,108861698.0,47.849941704958496,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-01,257.26,259.0794,242.01,245.01,132481248.0,46.43903088391905,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-05,245.0,258.0,244.86,256.49,129455425.0,46.70507980660971,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-06,255.135,255.39,245.06,251.92,116952759.0,44.982855664100406,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-07,245.07,252.81,243.265,251.49,115312886.0,46.777448869752426,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-08,251.22,256.52,246.67,248.5,118558435.0,48.06110458284371,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-11,264.27,274.85,260.61,273.58,174667852.0,54.33329281633645,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-12,270.76,278.39,266.6,267.48,135991116.0,54.122775154377045,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-13,270.07,274.98,268.1,271.3,111673737.0,55.95774056065791,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-14,271.32,276.7094,270.42,276.04,107709842.0,57.76624601957779,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-15,277.55,278.98,271.0,274.39,133692313.0,59.83386269240165,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-18,271.16,271.44,263.7601,265.28,101540959.0,55.87576614804336,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-19,264.35,267.85,261.2,266.5,103677113.0,57.08935259497056,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-20,267.04,273.93,262.4606,262.59,122491643.0,56.7452579329906,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-21,257.85,260.86,254.21,255.7,119803341.0,56.71509567682494,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-22,257.4,257.7888,244.48,244.88,127524083.0,55.57934946174325,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-25,243.38,247.1,238.31,246.99,104583747.0,58.239867070203545,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-26,242.98,249.55,241.6601,244.12,101934431.0,58.53862212943631,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-27,244.262,245.33,234.58,240.5,136585184.0,52.965011577051705,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-28,240.02,247.55,238.65,246.38,117043180.0,54.13609281906554,0,1.0,RSI_ba0a4050_20250628_151311
2023-09-29,250.0,254.77,246.35,250.22,128472729.0,54.18493923067284,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-02,244.81,254.2799,242.62,251.6,123810402.0,56.99182773381761,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-03,248.61,250.02,244.45,246.53,101985305.0,52.63437292634373,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-04,248.14,261.86,247.6,261.16,129721567.0,56.7655966081163,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-05,260.0,263.6,256.25,260.05,119159214.0,50.97057828880622,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-06,253.98,261.65,250.65,260.53,118108312.0,51.225937183383984,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-09,255.31,261.36,252.05,259.67,101377947.0,50.538143911189344,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-10,257.75,268.94,257.65,263.62,122656030.0,56.713079864367664,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-11,266.2,268.6,260.9,262.99,103706266.0,52.543832185347526,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-12,262.92,265.41,256.6307,258.87,111508114.0,52.72955777236667,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-13,258.9,259.6,250.22,251.12,102137686.0,49.86258634776795,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-16,250.05,255.3999,248.48,253.92,88916276.0,52.015769116334425,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-17,250.1,257.183,247.08,254.85,93535509.0,41.50874965998731,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-18,252.7,254.63,242.08,242.68,125116646.0,39.34341698178068,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-19,225.95,230.61,216.78,220.11,170588573.0,31.056176448819485,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-20,217.01,218.8606,210.42,211.99,137930095.0,26.875586684959202,1,1.0,RSI_ba0a4050_20250628_151311
2023-10-23,210.0,216.98,202.51,212.08,150453468.0,27.247498721974736,1,1.0,RSI_ba0a4050_20250628_151311
2023-10-24,216.5,222.05,214.11,216.52,118096713.0,31.566611220323608,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-25,215.88,220.1,212.2,212.42,107049087.0,29.991120319668482,0,1.0,RSI_ba0a4050_20250628_151311
2023-10-26,211.32,214.8,204.88,205.76,115095735.0,29.392994415838714,1,1.0,RSI_ba0a4050_20250628_151311
