param_id,total_return,max_drawdown,sharpe
RSI_4b6d23bc_20250628_151311,-0.18295553078161664,-0.48540066657006176,-0.20192224838801656
RSI_9007420d_20250628_151311,0.09961336370995766,-0.3613539531482711,0.44488333288943105
RSI_fb54a3f5_20250628_151311,0.35303044092813507,-0.34098816979819047,0.934409254155492
RSI_6f885d0e_20250628_151311,2.5041446267931993,-0.32092920703789574,2.863460972846964
RSI_ba0a4050_20250628_151311,-0.08172072950020892,-0.4854006665700622,0.056410562547686054
RSI_790a21d1_20250628_151311,,,
RSI_357e97a1_20250628_151311,0.6895077252615129,-0.3315322694921786,1.4455896115310052
RSI_152243da_20250628_151311,0.0031827484116080385,-0.4827890048426808,0.2543604213315016
RSI_377948d2_20250628_151311,-0.09734513274336198,-0.48540066657006214,0.017475405464244156
RSI_cb902a73_20250628_151311,-0.08172072950020892,-0.4854006665700622,0.056410562547686054
RSI_1be86ac8_20250628_151311,-0.3374618923933034,-0.5111278621742492,-0.583424288823024
RSI_adad8627_20250628_151311,0.20266623691421692,-0.48268603170989094,0.6338051181567685
RSI_051bc522_20250628_151311,-0.06607513686992605,-0.3305528064470523,-0.01468270166622378
RSI_11723cb4_20250628_151311,-0.15058379120879095,-0.4854006665700621,-0.11793371018395572
RSI_c10072d3_20250628_151311,-0.1654773841247077,-0.46115620969577437,-0.1433924037237071
RSI_cbd554e2_20250628_151311,-0.0684492985594557,-0.4566630966952258,0.03650728014211503
RSI_0572c284_20250628_151311,-0.15058379120879095,-0.4854006665700621,-0.11793371018395572
RSI_9c98f5b9_20250628_151311,0.08350216284290712,-0.29900315831030394,0.6129283008974825
RSI_c2f8b354_20250628_151311,-0.09734513274336198,-0.48540066657006214,0.017475405464244156
RSI_7b7d0bc9_20250628_151311,-0.13099155160664644,-0.44010948581608844,-0.05562841198204548
RSI_c6c8bb80_20250628_151311,-0.18295553078161664,-0.48540066657006176,-0.20192224838801656
RSI_b8123106_20250628_151311,-0.2332361617306702,-0.47612374189405726,-0.32671769351242463
RSI_3fc84297_20250628_151311,-0.1845044302493286,-0.48540066657006153,-0.20754358850610802
RSI_c381e2c7_20250628_151311,0.809744848867473,-0.34098816979819047,1.5974972439727104
RSI_2852c6dd_20250628_151311,2.2363026957409216,-0.3209292070378961,2.6931638099324213
RSI_b6f02c9f_20250628_151311,0.2887354558458539,-0.3218874388680737,0.7709507361111015
RSI_7410d95b_20250628_151311,0.5302267345143559,-0.4311071068314838,1.1309119046801004
RSI_fff10a11_20250628_151311,0.7956462929358024,-0.32987981929990323,1.5872448472346663
RSI_1daeb4a6_20250628_151311,-0.09668724813310592,-0.48540066657006203,0.037906670864728875
RSI_4e6fdc92_20250628_151311,-0.12287234042553108,-0.4854006665700618,-0.04677034398686511
RSI_ccdef801_20250628_151311,-0.09734513274336198,-0.48540066657006214,0.017475405464244156
